shipment_id,order_id,origin_warehouse_id,vehicle_id,shipped_at,expected_arrival,current_eta,status,distance_km
a745c607-fa9d-4518-967a-2b1db869998e,addbb24f-b321-4ba1-a914-54ed38af018d,3,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-07-26 15:30:21.738596,2025-07-26 17:10:33.261907,2025-07-26 17:10:33.261907,delivered,66.79
da822d89-2be4-4f68-839a-549f978d88f0,c1f5d410-ce97-47fa-8cd4-e7c09a855187,1,755fba54-0d76-4258-849d-42cbde125bb0,2025-07-06 00:57:24.778860,2025-07-06 01:58:34.211315,2025-07-06 01:37:34.211315,shipped,40.77
46885d05-f67a-4c3b-b9f6-ac994fc27938,2df169f9-3d3d-4686-aa8f-bec7200a79f8,2,0a680f38-0932-49ec-af3c-a2d644314f16,2025-09-14 04:00:07.695662,2025-09-14 06:26:22.557139,2025-09-14 06:26:22.557139,delivered,97.5
95fd46e5-2c96-4fa8-8f57-ecd307cbf9d3,e301f3a0-72e7-45b1-b810-14b1a7208785,3,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-07-29 09:07:26.827063,2025-07-29 11:12:36.938267,2025-07-29 11:12:36.938267,delivered,83.45
15991690-4953-421a-9c01-4ab069931b26,0de39f31-3a60-4ed2-b72e-f2c16d9b4708,1,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-09-10 18:32:10.697863,2025-09-10 19:49:23.210961,2025-09-10 19:49:23.210961,delivered,51.47
0f7358ce-3918-40d1-89b7-5cc9ca41da13,d7362039-204b-4e7e-a2a6-0d1bd5834892,3,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-09-22 18:14:51.672782,2025-09-22 19:46:14.326277,2025-09-22 19:46:14.326277,delivered,60.92
38ee6f82-1c96-4fd6-99fb-7349022eeca0,d695e609-4539-41bb-8a1d-bd1684b8d630,1,de3871e3-0b06-43fa-b40b-abf014f94c19,2025-07-18 07:37:19.231926,2025-07-18 09:11:42.925316,2025-07-18 09:11:42.925316,delivered,62.93
8c5962ee-0858-4864-b2f2-b5c845c9209c,5516b9c0-2423-49f9-a5e6-f1dda7552ad5,2,71f494b6-61b7-410c-896c-3bcb3e0dca27,2025-08-14 12:11:31.410514,2025-08-14 13:43:30.129000,2025-08-14 13:43:30.129000,delivered,61.32
3e71dcfd-36f8-4c96-a821-e2719a062380,2e34a12c-5f19-4da5-ae88-cb899314437f,3,1f4e0b86-b4a0-4cfd-a2b7-16612cb8e272,2025-07-19 07:48:33.226943,2025-07-19 08:06:01.590127,2025-07-19 08:32:01.590127,shipped,11.65
a0c3980e-b467-4a6e-8abb-394055760035,790a9326-2b73-4b00-b051-b137767b8871,2,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-07-27 16:49:49.950129,2025-07-27 17:09:53.220125,2025-07-27 17:09:53.220125,delivered,13.37
25416fa3-7cec-4643-a6ab-98a4ae817024,c5f18c81-f2dd-410f-b86b-3cb9513a5b1e,3,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-08-18 21:02:54.099613,2025-08-18 21:46:08.892413,2025-08-18 21:46:08.892413,delivered,28.83
e595b583-d652-4df5-93cb-b1c84660ac1d,4a841b7a-9b27-4c61-b3c4-e85771e0c49a,1,b4b4ff2a-d1b0-40fa-bca4-96131ac61fe8,2025-09-24 06:51:03.715232,2025-09-24 09:02:42.370531,2025-09-24 08:49:42.370531,shipped,87.76
ae74b878-7229-4a54-8888-dda82076404e,7b153e85-e4f0-4fc5-834b-7ea1d43c258c,1,ed6faa15-925d-43a1-a11f-4f037dbe3c90,2025-08-26 06:38:34.018958,2025-08-26 08:35:17.124620,2025-08-26 08:35:17.124620,delivered,77.81
de5b0564-e2f5-4d19-afec-485c95383a18,10352e17-240f-463e-89f2-1bd0bbaf6da1,3,e575a9a0-15f9-4924-b15e-639cfd94fa1c,2025-07-11 17:09:24.193698,2025-07-11 19:10:57.771339,2025-07-11 19:10:57.771339,delivered,81.04
ff600cd4-d81a-4b0c-bb2b-ee873151f8f7,bbc4d21b-067e-4c98-9f6c-34c70f412c75,2,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-07-15 19:08:28.929442,2025-07-15 19:47:21.832652,2025-07-15 19:47:21.832652,delivered,25.92
3ba69c59-acdb-4c56-a745-d39d4b3712d2,51371a55-201b-4180-89ba-63669a00dd55,1,f1c46455-879b-4356-9553-32ec0cd30bf3,2025-08-18 03:39:40.227444,2025-08-18 05:49:22.495644,2025-08-18 05:49:22.495644,delivered,86.47
281d509d-9bf8-4708-9955-de839dbfe910,ed4fc154-ed35-4963-b677-3eb7abac6c03,3,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-08-02 05:53:15.136936,2025-08-02 06:39:34.236542,2025-08-02 06:39:34.236542,delivered,30.88
ffe53487-232f-4d12-9c19-870cd65bab91,3367d59a-dbe7-4844-83c2-ef06609e9b96,1,db0bddec-ff69-466f-ba83-3d6b4e235cfd,2025-08-06 12:17:31.986774,2025-08-06 13:50:38.944843,2025-08-06 13:50:38.944843,delivered,62.08
b369ffeb-8fed-4fd9-873d-b5e4539e31e9,3c5ca49c-f93c-4d00-94a2-46c9b6a3164d,1,1f4e0b86-b4a0-4cfd-a2b7-16612cb8e272,2025-09-20 20:37:09.903070,2025-09-20 21:56:10.893182,2025-09-20 21:56:10.893182,delivered,52.68
dfc3d584-2c32-4f19-ab8d-618c84e5d464,88155574-378c-4729-86db-241b653f9031,3,0ffceedb-bfef-46ca-86cb-1714f3769a04,2025-09-02 00:31:17.406109,2025-09-02 02:16:43.904406,2025-09-02 02:16:43.904406,delivered,70.29
ce2b89b7-219f-4e3c-be5b-1283351581e6,d0811dc7-5ab3-448c-844c-8afc884b1a41,3,01bfaf9d-3462-404b-bd89-67dae121d09f,2025-07-18 17:29:29.741600,2025-07-18 18:16:48.146314,2025-07-18 18:16:48.146314,delivered,31.54
f39a52fc-4396-42a3-ae2d-61036cefcbc4,50cd5893-fd9b-4ec8-a79f-5fa94f788435,2,1f4e0b86-b4a0-4cfd-a2b7-16612cb8e272,2025-09-25 11:42:33.815569,2025-09-25 12:42:14.876113,2025-09-25 12:42:14.876113,delivered,39.79
6a1ce4d0-03c1-410e-816f-b8f8c341226f,7db63988-9339-41cc-9b56-1e08422eacd8,1,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-08-09 02:35:56.605933,2025-08-09 04:17:23.397007,2025-08-09 04:17:23.397007,delivered,67.63
e4f1ef40-079f-4a0b-8060-c04f51a4cc01,db1fcd79-f33a-405d-b6b2-a65b7f6bd1f4,2,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-09-14 05:00:08.713973,2025-09-14 07:03:04.786074,2025-09-14 07:03:04.786074,delivered,81.96
ba356ab0-16d6-425f-b370-4559cb6b67f3,c196015f-c80e-40ba-b4df-895cd0003f95,3,a5942f21-4ca6-4dbb-afe7-158157e12fbc,2025-09-15 08:44:44.947345,2025-09-15 11:06:24.805552,2025-09-15 11:06:24.805552,delivered,94.44
99d6769f-77d1-4ac6-b099-dadcb1f9c217,df1b7408-c64d-435d-8988-9b17f1eb53b2,2,5102357c-820f-422c-96ab-80ef0ea4af02,2025-07-07 10:10:34.875438,2025-07-07 11:50:10.621592,2025-07-07 11:50:10.621592,delivered,66.4
a271378a-a38a-46f0-950d-fe6d7eae68d3,698c1c8d-d36b-45c9-90e1-e77faf04b99f,3,ce88819f-2726-4092-9f3e-dcbd44267ad7,2025-07-30 05:41:44.071882,2025-07-30 06:35:38.088522,2025-07-30 06:12:38.088522,shipped,35.93
3ca1fb76-4ce4-4803-a46f-ea7278e3c29f,a4432115-33e8-4e42-8295-67ae6d3672af,1,99dee64e-3700-4835-9a7e-6c9f45ceba3e,2025-09-09 21:10:36.540533,2025-09-09 23:02:01.469726,2025-09-09 23:02:01.469726,delivered,74.28
d27b2a34-4135-4c73-9a5f-bec35e525c55,9c600561-ea4f-4b40-9c79-cb08b4e1b353,3,be46ceab-fe67-47bb-9de1-831d20fc683a,2025-09-11 15:49:20.374671,2025-09-11 16:42:14.718264,2025-09-11 16:42:14.718264,delivered,35.27
ddb406f4-151e-4261-a79a-c5c912100c50,39c3d270-e6eb-4bc2-9b59-6552ea67ea09,2,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-07-11 00:03:53.838669,2025-07-11 01:47:51.988192,2025-07-11 02:03:51.988192,shipped,69.31
f4331fdc-b6e2-48d9-9472-40f10dff4973,9c946a7a-26c7-4142-8c0b-9dcb98ea571d,2,854238b9-9eb8-4f15-b384-f384a874c8aa,2025-07-22 14:02:18.684573,2025-07-22 14:09:50.993636,2025-07-22 14:09:50.993636,delivered,5.03
7ea6cb2e-174e-465a-9b51-ff87f8f96e41,532b8b35-c691-439e-806e-c1fa223ca512,3,99dee64e-3700-4835-9a7e-6c9f45ceba3e,2025-08-24 04:53:50.268376,2025-08-24 06:56:38.043767,2025-08-24 06:56:38.043767,delivered,81.86
92d69e61-fcdc-4f7d-be9f-ab015ceb2700,36ff1821-a864-4553-a104-28c5a349adf5,1,7f04dfa4-8a8f-431a-a288-71453fc795f4,2025-09-12 12:15:39.825360,2025-09-12 12:33:32.781391,2025-09-12 12:33:32.781391,delivered,11.92
19d9fa76-f846-49f4-978d-838e25c4e830,11cf8e96-c121-47ab-8481-d3ac9176ee76,2,1aae51c9-226b-479f-82dd-322761eae6e0,2025-08-24 21:13:16.673220,2025-08-24 23:01:51.716613,2025-08-24 23:01:51.716613,delivered,72.39
54315d99-d14c-48ed-8c51-1e8cdd7a9c91,9e9fc823-276d-4ff0-a07e-83d9f861f80f,2,4d576864-5664-4984-9385-27f16c4f9af4,2025-09-04 03:26:27.630835,2025-09-04 03:54:01.792252,2025-09-04 03:54:01.792252,delivered,18.38
dce9fab5-ace4-42ba-a721-0b8e738e8d3f,d156daad-6cb4-48b2-9d44-55055839ee6b,3,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-09-12 16:28:55.339217,2025-09-12 16:45:25.130599,2025-09-12 16:45:25.130599,delivered,11.0
55e90684-f11a-40b7-80c1-59cddbe4e8cd,bbc81005-f9f2-4385-af83-449f543dfb34,3,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-09-03 04:22:20.888261,2025-09-03 06:50:33.629260,2025-09-03 06:50:33.629260,delivered,98.81
ccfae897-7187-4c9e-b1a1-c92d25e4bbac,07b57ae4-5dfd-4c88-a42f-a263ba9810ac,1,e345814a-242e-4155-8e2a-ae4e65a94906,2025-08-23 21:34:34.872398,2025-08-23 23:52:33.244035,2025-08-23 23:52:33.244035,delivered,91.98
b60772a4-76d3-48b4-9e84-9bce06a93f9d,4df8970b-5767-49af-a8f0-404603429389,2,854238b9-9eb8-4f15-b384-f384a874c8aa,2025-08-09 16:24:50.115378,2025-08-09 16:39:05.210430,2025-08-09 16:39:05.210430,delivered,9.5
3a4e8b13-32ac-472d-80a8-4c98b648e1b4,a9f99753-1d74-47ea-9932-c0d13b80dfa4,3,d6d37bde-226c-4df1-8706-66cec2613a1e,2025-08-29 01:35:29.894694,2025-08-29 03:00:37.120170,2025-08-29 03:00:37.120170,delivered,56.75
1529dbec-cbe9-492c-ac4c-502b40bf8945,66f9339b-1acc-49fa-8943-d6b155d9d603,3,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-09-03 05:41:33.566716,2025-09-03 07:40:56.806829,2025-09-03 07:40:56.806829,delivered,79.59
7475451c-a275-4b63-86ca-107846dba598,bd4b5796-4b9c-443b-afc0-bcdebf67ae29,1,095480de-2e81-47bd-84f7-d694937d0060,2025-08-05 20:33:39.531323,2025-08-05 21:10:27.631244,2025-08-05 21:10:27.631244,delivered,24.53
0493f665-679f-4d9b-befe-9ac761841fe4,14970ee6-15f0-4b1d-83da-c647208d0ead,1,ee901bea-9249-4132-93c1-df62fc2afce6,2025-08-30 11:02:53.724551,2025-08-30 11:36:18.208520,2025-08-30 11:36:18.208520,delivered,22.27
7f8a846e-2e49-4ca3-af26-e6b296096819,d96c2797-3d5d-4ef0-9058-1c85f125786d,2,ed6faa15-925d-43a1-a11f-4f037dbe3c90,2025-08-12 12:19:17.133696,2025-08-12 12:58:34.725571,2025-08-12 12:40:34.725571,shipped,26.2
2a0bdae2-1a68-4822-b6f6-1aaa94a84ac2,c8662b27-0726-4835-b5a4-3163627cdccb,3,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-07-05 22:36:08.407427,2025-07-06 00:22:42.715488,2025-07-06 00:22:42.715488,delivered,71.05
7ad5bf9f-deaf-4ecf-b88f-e0ea1c79197b,a2855d25-ed90-4b1d-8c2e-c5dbbb9f3082,2,244618d2-3961-405f-bd8d-7d2b5a4ff4e7,2025-08-20 19:30:04.805123,2025-08-20 21:39:34.903699,2025-08-20 21:39:34.903699,delivered,86.33
3473fdaf-296f-4c97-9847-7a2a2a750720,cd04e6aa-8e5a-45af-a410-d8ca52f90f79,2,ee901bea-9249-4132-93c1-df62fc2afce6,2025-09-15 07:05:42.799648,2025-09-15 09:24:25.752853,2025-09-15 09:24:25.752853,delivered,92.48
2e261bee-f10d-49e5-87e7-6e8a122978ba,024a0c7c-7305-4d38-a22e-ebea44f0d26e,1,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-08-25 06:43:36.392524,2025-08-25 08:57:05.992949,2025-08-25 08:57:05.992949,delivered,89.0
d5f9425e-fd03-488c-a134-5f625dec936f,fd98b048-5825-43b2-926c-f00730b42171,1,896e6953-22bb-4c93-9f2c-3520ab2a3013,2025-07-07 08:08:24.496446,2025-07-07 09:30:54.120296,2025-07-07 09:30:54.120296,delivered,55.0
706f8ac2-4d49-4b9b-b632-10f3abe3c62f,d16415b7-b40d-4dad-b21b-5e530a185572,3,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-09-18 12:01:20.838994,2025-09-18 13:34:52.580977,2025-09-18 13:34:52.580977,delivered,62.35
f046c6b3-54ed-4ffb-924a-4a44f16d888b,1b1d1715-1ed5-467b-9ac6-c11db412aa7e,1,5e7e5b40-fb5c-4c87-b805-6b835771c300,2025-09-01 08:07:18.860200,2025-09-01 10:30:57.660809,2025-09-01 10:30:57.660809,delivered,95.76
8fcf52c3-f3b8-4f94-bd42-cec5b1c74cff,74a7dbf2-e536-42d0-8a9a-ae9b031d6657,1,e21a0e7e-135e-4343-bf6a-8b942e081d9b,2025-09-21 23:01:56.130322,2025-09-22 01:00:05.667499,2025-09-22 01:00:05.667499,delivered,78.77
ddce8480-9247-4bff-a713-c17d17d3e9a7,8c8197ee-6d47-4e07-bb9d-b76580fb34c4,2,0a680f38-0932-49ec-af3c-a2d644314f16,2025-07-21 10:13:41.638479,2025-07-21 11:36:06.889208,2025-07-21 11:36:06.889208,delivered,54.95
feeed759-47fb-444c-9f45-8ff38b7b6dfa,080098d1-aeb4-488d-b8a9-25fbe2ca8985,1,27395000-e905-40b3-a194-f4eb99f363dc,2025-09-28 14:57:55.225080,2025-09-28 15:19:06.168781,2025-09-28 15:19:06.168781,delivered,14.12
b06a7e5d-5f6b-4951-bf73-6d03eb23b059,fccee1f6-2cb7-4ff0-96bd-41e62347fb9c,3,71f494b6-61b7-410c-896c-3bcb3e0dca27,2025-07-28 05:56:28.806889,2025-07-28 07:28:39.642533,2025-07-28 07:28:39.642533,delivered,61.45
e5912550-a7d3-4ece-9272-94571a6b1169,c84b1ef2-a92a-4121-9292-21719a825ae0,1,b4b4ff2a-d1b0-40fa-bca4-96131ac61fe8,2025-09-16 03:33:30.885500,2025-09-16 04:11:27.968284,2025-09-16 04:11:27.968284,delivered,25.3
38e827e5-ac64-4215-af29-41149082a336,374efd71-3dfa-4432-a515-9fdac52b3d87,2,cca50ed8-0f70-4af4-a10e-b38bdea81c9f,2025-08-05 23:22:57.546409,2025-08-05 23:44:22.398818,2025-08-05 23:44:22.398818,delivered,14.28
ae070d76-6f01-4114-9aef-d4c702bd33c1,ae0c141c-2448-460b-a5b3-bd11975f53f7,1,db0bddec-ff69-466f-ba83-3d6b4e235cfd,2025-08-10 07:55:45.903974,2025-08-10 08:11:04.646872,2025-08-10 08:11:04.646872,delivered,10.21
4fe6fccf-20a4-4b8c-92db-73c2137198ad,43e68573-cfd3-45c9-9519-b1acbab9fd3c,3,4ae1ed34-78dc-44e3-ad52-6fb7364b0bf9,2025-08-14 11:52:58.678368,2025-08-14 13:38:16.470806,2025-08-14 13:38:16.470806,delivered,70.2
0bf9e812-ecaf-4f32-be3b-147bcefcc980,7bff55c2-2cc5-4328-9882-b65cd3449878,3,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-07-30 14:14:24.859089,2025-07-30 14:58:49.450726,2025-07-30 15:28:49.450726,shipped,29.61
c48f7ea2-0374-4de3-b529-21471e343258,2cac6423-3da9-4db6-810a-9cf2dd9766d3,3,5e7e5b40-fb5c-4c87-b805-6b835771c300,2025-07-13 15:06:48.290838,2025-07-13 16:13:37.086258,2025-07-13 16:13:37.086258,delivered,44.54
f9a0eeaa-c5a3-4d55-b09d-56762e66122c,56be26c1-cb8d-4659-b27f-3622c1864a8a,1,095480de-2e81-47bd-84f7-d694937d0060,2025-08-14 02:51:32.929414,2025-08-14 03:31:30.404784,2025-08-14 03:31:30.404784,delivered,26.64
205b7468-c52e-4679-aedd-e70fa0f6414d,61b0318b-80c1-4723-a067-55af198520f2,2,de3871e3-0b06-43fa-b40b-abf014f94c19,2025-09-25 00:46:23.909866,2025-09-25 00:57:39.048325,2025-09-25 00:57:39.048325,delivered,7.5
2c024d89-5652-4a9a-8873-e258f30f9fe9,883282f6-14e2-4cf7-889c-840fac3bf3d0,1,2a1c73b1-b3a4-4beb-a7c6-18eee1729270,2025-07-12 09:36:51.548505,2025-07-12 10:38:09.710702,2025-07-12 10:38:09.710702,delivered,40.87
fa51d284-953f-4b30-9a9b-d58cffeec7f1,680d05aa-1285-4661-9fc5-e699cbf3f1cd,1,095480de-2e81-47bd-84f7-d694937d0060,2025-09-28 00:04:22.185709,2025-09-28 01:30:10.072429,2025-09-28 01:30:10.072429,delivered,57.2
3ef45504-34b3-4846-befb-71ad78921aa5,06009b91-aa93-46ef-998d-0f0913c75685,3,db0bddec-ff69-466f-ba83-3d6b4e235cfd,2025-09-23 07:41:57.403423,2025-09-23 09:14:50.549979,2025-09-23 09:14:50.549979,delivered,61.92
5a5d5c32-6380-42ad-852c-ee66dbd7a144,572cd79c-5c99-4852-a0ff-d84a3cd9140f,1,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-09-25 03:28:20.990824,2025-09-25 03:41:24.212958,2025-09-25 03:41:24.212958,delivered,8.7
1d66801d-e8e4-405d-a140-f39125a560a0,46ede44e-1285-46cd-9ee6-0371854c9db6,3,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-07-30 05:31:45.475818,2025-07-30 06:29:06.987070,2025-07-30 06:54:06.987070,shipped,38.24
d0e5263f-f13d-40c0-a09c-c3b486692c98,4e5cef97-0084-460f-8f18-fa781ff95986,2,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-08-12 15:51:33.843183,2025-08-12 16:48:48.116513,2025-08-12 16:48:48.116513,delivered,38.16
616a74c0-2866-430e-a61f-5dc91f2722a1,03c571a0-0f38-4492-8adb-69babcd0da5f,1,65f5bafc-d220-440c-9e7c-875ba1aee266,2025-09-22 22:42:08.736635,2025-09-22 22:54:10.494145,2025-09-22 22:48:10.494145,shipped,8.02
f55ebe3d-bebe-4ed7-88ed-3473cf877a26,fb4720f7-04a7-42ce-9df5-13056cdb2111,3,755fba54-0d76-4258-849d-42cbde125bb0,2025-07-29 18:40:36.280765,2025-07-29 20:53:38.834902,2025-07-29 20:53:38.834902,delivered,88.7
4a62fb59-ceea-4c0f-ba04-b064f2304edb,e098b8d6-9a4a-4706-8da5-8de3cdedf892,1,896e6953-22bb-4c93-9f2c-3520ab2a3013,2025-07-24 14:55:44.197837,2025-07-24 17:02:29.978354,2025-07-24 17:02:29.978354,delivered,84.51
13da8762-e337-454f-ad70-d188de2b60c6,dae904dd-9f23-4a53-84f6-0aa5d17c81b2,2,f9356505-54e7-4a4f-9c6e-ad55a0305563,2025-09-23 08:24:07.958514,2025-09-23 09:01:02.848173,2025-09-23 09:01:02.848173,delivered,24.61
1a7ed3cf-9163-40ea-ade6-1aa47969ce2a,f81e0388-774c-4fce-b924-69154c364d18,2,01bfaf9d-3462-404b-bd89-67dae121d09f,2025-09-03 23:38:03.301406,2025-09-04 00:53:53.529868,2025-09-04 00:53:53.529868,delivered,50.56
c4ab73a0-4463-4396-a3b1-e0e1767bf92c,6f4f8255-0ec4-4774-b73f-10c1b49ed30b,1,4d576864-5664-4984-9385-27f16c4f9af4,2025-07-04 00:44:59.597407,2025-07-04 01:25:15.663445,2025-07-04 01:27:15.663445,shipped,26.85
a8f52269-6519-486d-bb6c-62ff86120959,a7b3270e-7473-4051-aaed-4630620c9e14,1,5102357c-820f-422c-96ab-80ef0ea4af02,2025-09-16 02:28:13.419979,2025-09-16 02:52:57.319204,2025-09-16 02:52:57.319204,delivered,16.49
a0a7d618-c5b9-4aa9-b141-5ab9afc633d7,7e88bcbf-78ec-4ffa-9626-313b90097fa9,2,99dee64e-3700-4835-9a7e-6c9f45ceba3e,2025-07-16 09:59:30.564778,2025-07-16 10:23:05.941744,2025-07-16 10:20:05.941744,shipped,15.73
0bfc42f6-3d37-4109-9807-b7f0d74de146,4e3d7224-99d0-4e07-8df8-6573b73d1c52,2,e21a0e7e-135e-4343-bf6a-8b942e081d9b,2025-09-20 15:32:36.588897,2025-09-20 17:09:04.490246,2025-09-20 17:09:04.490246,delivered,64.31
3977c3cc-ecd7-4d11-9cb1-5606d0dcf991,4a6b4e85-293e-42a2-86ad-2bf6f69bb423,2,2e489b87-5e60-485d-a0b1-67d1d06ca9f2,2025-09-06 02:17:01.314692,2025-09-06 04:41:08.532472,2025-09-06 04:41:08.532472,delivered,96.08
12e39842-56ed-456b-a488-b125b52508a1,5363190a-6eab-4b13-8d5d-7617b3fef4b8,1,de3871e3-0b06-43fa-b40b-abf014f94c19,2025-08-06 14:28:20.243988,2025-08-06 16:31:48.266544,2025-08-06 16:31:48.266544,delivered,82.31
edf15a59-1f21-49f2-9332-6e8ccf625155,62c7fdd8-262c-4158-a067-060ea0da3c85,1,de3871e3-0b06-43fa-b40b-abf014f94c19,2025-08-25 01:25:39.475631,2025-08-25 03:35:10.145187,2025-08-25 03:35:10.145187,delivered,86.34
c31a61a9-7605-4e9d-8c68-05a084ae2314,73bd3ef3-01d3-4edc-b1da-e95d8d0fa425,2,7f04dfa4-8a8f-431a-a288-71453fc795f4,2025-07-11 08:31:05.743653,2025-07-11 09:20:45.685727,2025-07-11 09:20:45.685727,delivered,33.11
30be902e-0ae9-43e9-a0ba-31721abeb49a,88f39abf-a03a-4b91-884f-6d09548b3cdf,3,7a2bec97-c1e4-48af-ade3-1c36ff6083a8,2025-08-15 07:59:27.691196,2025-08-15 08:06:58.244832,2025-08-15 08:06:58.244832,delivered,5.01
8f400fe4-6552-45a6-aec1-29834d59dc5c,81136136-847f-44b2-97ee-47f7d6a84493,2,212d0545-9ef3-484f-8734-adffbee56141,2025-09-08 07:12:54.997495,2025-09-08 07:53:11.584981,2025-09-08 07:53:11.584981,delivered,26.85
f66eb841-6595-4354-8aed-aa9e2ada9127,dff72218-ff13-4c5c-8638-d21532ff13b0,2,501290a0-2454-4c9f-9422-0b7bbb3637c7,2025-08-03 01:25:38.746125,2025-08-03 03:39:19.342241,2025-08-03 03:39:19.342241,delivered,89.12
f0ac6ed3-f621-419e-8a43-4cd058f7990e,a428f6a1-0907-4df3-bc60-e59603d35068,3,65f5bafc-d220-440c-9e7c-875ba1aee266,2025-07-16 05:51:16.944047,2025-07-16 07:33:40.627783,2025-07-16 07:59:40.627783,shipped,68.26
4f89ae2b-b3b3-45f2-817b-5ddc75fa77bf,73993edf-88c1-4935-9247-3ceae29b6e8e,3,ce88819f-2726-4092-9f3e-dcbd44267ad7,2025-09-07 08:55:47.611230,2025-09-07 11:14:11.120229,2025-09-07 11:14:11.120229,delivered,92.26
305bb919-64d0-4d44-98bd-849e8c3dacb0,ab435b82-4852-4325-b1b1-40b93be489a9,2,48ed169f-12d4-4b9c-9018-c1c5d91cbe5d,2025-09-23 04:22:54.962842,2025-09-23 04:49:58.719809,2025-09-23 04:28:58.719809,shipped,18.04
658be560-89ba-435c-8b8b-aac2bfa0f8c6,b3d2725e-3749-44ce-b504-72883845de5c,3,755fba54-0d76-4258-849d-42cbde125bb0,2025-09-11 16:41:42.774098,2025-09-11 17:50:35.111289,2025-09-11 17:50:35.111289,delivered,45.91
f118a991-2941-43f8-8c66-a261889231c7,03c43d47-a6ea-47d7-81f4-f6d58bca7db5,3,2e489b87-5e60-485d-a0b1-67d1d06ca9f2,2025-08-21 16:57:34.553695,2025-08-21 18:59:57.314954,2025-08-21 19:15:57.314954,shipped,81.59
fc378018-e327-4873-b23a-d69e53f1cf2b,c2a671b7-fdf8-4d30-9fe5-6394c6240bba,1,212d0545-9ef3-484f-8734-adffbee56141,2025-09-26 11:46:50.693762,2025-09-26 13:20:08.053903,2025-09-26 13:20:08.053903,delivered,62.19
70cb09a0-8972-456e-b32a-0a031e83750c,c46a0243-7d5d-47d1-81ec-8f030de82bd9,2,27cc89a2-a2bf-4d15-a000-0a4c1b6da42d,2025-09-22 10:02:59.703515,2025-09-22 11:16:46.982989,2025-09-22 11:16:46.982989,delivered,49.19
c0eebe27-f3ac-4278-942e-b43661805636,f1032aa0-d0ee-49fb-8383-43e501e6c29a,2,a5942f21-4ca6-4dbb-afe7-158157e12fbc,2025-09-06 00:15:10.582110,2025-09-06 01:44:20.021847,2025-09-06 01:44:20.021847,delivered,59.44
1160b006-8df4-42e1-87af-bdd0e7c00290,619b28e9-c532-412c-b739-e50fcb86ea1f,3,01bfaf9d-3462-404b-bd89-67dae121d09f,2025-07-02 11:33:27.827764,2025-07-02 13:10:21.314634,2025-07-02 13:10:21.314634,delivered,64.59
01faad66-c77a-4f4f-acd3-191eb1555b79,73ecca26-a8f8-4d2b-9fd1-8eaaa8080145,3,be46ceab-fe67-47bb-9de1-831d20fc683a,2025-07-07 23:28:28.495823,2025-07-08 01:20:16.325074,2025-07-08 01:20:16.325074,delivered,74.53
f1e22a29-2a57-47d2-b326-eb68eceda8c4,d91d43dc-3cef-4c70-b0a0-1f4a7d98386e,2,bbd42c21-e6c5-4a3c-8c42-9c693522c75d,2025-07-14 05:06:12.677730,2025-07-14 05:36:03.954940,2025-07-14 05:36:03.954940,delivered,19.9
fe3abe06-1d75-41db-bd5c-ab10416a4a11,dc5008d7-9443-47e4-9950-165051d085a0,1,1aae51c9-226b-479f-82dd-322761eae6e0,2025-08-04 12:02:57.243243,2025-08-04 13:52:11.803642,2025-08-04 13:52:11.803642,delivered,72.83
e7719da2-e533-4b61-ad07-232bd59fdd24,1807053a-32e7-4034-85fc-52c1e44ef17b,1,7d7acbe1-013a-4f1c-8f24-bb86e2900a8d,2025-07-15 11:20:11.983903,2025-07-15 13:29:47.183513,2025-07-15 13:29:47.183513,delivered,86.39
101c1bed-841f-4251-a54b-03b606dd65d6,ef7e01ae-1a7d-45af-b979-d1b0ccfc5dff,3,ed6b0653-f261-41b0-b581-4ef7af31723d,2025-08-23 00:37:46.930143,2025-08-23 02:59:58.523433,2025-08-23 02:59:58.523433,delivered,94.8
d36a46c5-f0ac-4abe-9426-3594c6ef6a64,061ae135-13d8-4159-84b3-4fef4d35ca09,1,49b9b32f-e7c3-4ecc-a73f-bd072c1a1274,2025-09-26 03:06:57.251389,2025-09-26 05:20:48.256084,2025-09-26 05:20:48.256084,delivered,89.23
