location_id,city_name,state_province,country,latitude,longitude
LOC-IN-19733,Mahbubnagar,Himachal Pradesh,India,31.483471,83.781828
LOC-IN-19734,Karaikudi,Assam,India,24.77382,96.292731
LOC-IN-19735,Kozhikode,Nagaland,India,27.391357,92.765487
LOC-IN-19736,Tadipatri,Maharashtra,India,17.133511,86.904901
LOC-IN-19737,Jodhpur,Odisha,India,26.588285,73.983983
LOC-IN-19738,Rajpur Sonarpur,Nagaland,India,13.86279,88.756948
LOC-IN-19739,Bidhannagar,Rajasthan,India,20.544461,87.566609
LOC-IN-19740,Jammu,Tripura,India,23.229783,72.616539
LOC-IN-19741,Kumbakonam,Mizoram,India,14.759125,70.506048
LOC-IN-19742,Kharagpur,Uttarakhand,India,18.350783,94.111881
LOC-IN-19743,Tumkur,Telangana,India,31.89547,78.655994
LOC-IN-19744,Jalandhar,Madhya Pradesh,India,11.722472,81.866645
LOC-IN-19745,Bangalore,Uttarakhand,India,13.913622,85.80314
LOC-IN-19746,Tiruppur,Manipur,India,34.229613,76.672982
LOC-IN-19747,Rohtak,Gujarat,India,15.43135,81.98423
LOC-IN-19748,Eluru,Rajasthan,India,31.597167,83.347445
LOC-IN-19749,Vijayanagaram,Gujarat,India,25.033214,84.909692
LOC-IN-19750,Dhule,Gujarat,India,8.335998,93.664985
LOC-IN-19751,Khammam,Rajasthan,India,17.323332,95.445461
LOC-IN-19752,Muzaffarpur,Odisha,India,25.550798,69.566043
LOC-IN-19753,Dhule,Meghalaya,India,36.335261,69.477429
LOC-IN-19754,Saharanpur,Himachal Pradesh,India,13.152901,78.4677
LOC-IN-19755,Alappuzha,West Bengal,India,36.669449,81.812203
LOC-IN-19756,Amritsar,Chhattisgarh,India,17.229837,92.518165
LOC-IN-19757,Barasat,Arunachal Pradesh,India,24.045688,94.611376
LOC-IN-19758,Surendranagar Dudhrej,Bihar,India,31.750052,77.742691
LOC-IN-19759,Allahabad,Tamil Nadu,India,11.716908,79.551473
LOC-IN-19760,Jammu,Kerala,India,22.829636,68.119601
LOC-IN-19761,Jamnagar,Uttarakhand,India,26.931781,72.782458
LOC-IN-19762,Kanpur,Madhya Pradesh,India,23.292402,87.188421
LOC-IN-19763,Navi Mumbai,Telangana,India,29.448698,77.204637
LOC-IN-19764,Patna,Himachal Pradesh,India,32.94775,77.527551
LOC-IN-19765,Gurgaon,Himachal Pradesh,India,25.421716,83.030911
LOC-IN-19766,Tenali,Tamil Nadu,India,34.639209,83.427218
LOC-IN-19767,Dindigul,Haryana,India,36.793979,72.22353
LOC-IN-19768,Rohtak,Arunachal Pradesh,India,12.217224,78.964017
LOC-IN-19769,Indore,Telangana,India,22.108249,94.302009
LOC-IN-19770,Ambala,West Bengal,India,35.681656,69.285587
LOC-IN-19771,Jammu,Bihar,India,27.527316,91.961029
LOC-IN-19772,New Delhi,Uttarakhand,India,20.3772,78.920614
LOC-IN-19773,Katihar,Meghalaya,India,24.101884,90.488846
LOC-IN-19774,Ranchi,Meghalaya,India,23.091546,87.393439
LOC-IN-19775,Bellary,Gujarat,India,19.213909,86.600658
LOC-IN-19776,Etawah,Tripura,India,36.530408,88.843363
LOC-IN-19777,Gandhinagar,Arunachal Pradesh,India,30.687654,76.83539
LOC-IN-19778,Panihati,Himachal Pradesh,India,23.907929,96.914244
LOC-IN-19779,Aligarh,Karnataka,India,26.401665,81.380488
LOC-IN-19780,Morbi,Gujarat,India,35.969773,91.900417
LOC-IN-19781,Serampore,Sikkim,India,32.875926,86.323053
LOC-IN-19782,Raipur,Tamil Nadu,India,27.896572,82.72089
LOC-IN-19783,Berhampore,Haryana,India,36.050052,82.145362
LOC-IN-19784,Patiala,Manipur,India,14.815061,84.607706
LOC-IN-19785,Sikar,Andhra Pradesh,India,36.308749,83.226305
LOC-IN-19786,Ulhasnagar,Sikkim,India,9.50839,96.727379
LOC-IN-19787,Bulandshahr,Odisha,India,9.92922,73.08669
LOC-IN-19788,Ambarnath,Tamil Nadu,India,31.69768,73.961483
LOC-IN-19789,Aizawl,Madhya Pradesh,India,29.792778,78.693785
LOC-IN-19790,Sri Ganganagar,Gujarat,India,25.013554,94.317364
LOC-IN-19791,Tezpur,Arunachal Pradesh,India,21.6439,70.265272
LOC-IN-19792,Sonipat,Karnataka,India,35.326755,95.156693
LOC-IN-19793,Ozhukarai,Uttar Pradesh,India,29.874094,76.946042
LOC-IN-19794,Berhampore,Tripura,India,11.633325,86.366838
LOC-IN-19795,Motihari,Meghalaya,India,9.492832,82.022556
LOC-IN-19796,Munger,Tripura,India,36.471228,68.463652
LOC-IN-19797,Patiala,Madhya Pradesh,India,24.363814,86.391099
LOC-IN-19798,Panchkula,Tripura,India,22.192967,73.384397
LOC-IN-19799,Anand,Odisha,India,22.90574,93.582612
LOC-IN-19800,Malda,Telangana,India,27.566952,86.102992
LOC-IN-19801,Sasaram,Karnataka,India,27.719151,84.609596
LOC-IN-19802,Raurkela Industrial Township,Tamil Nadu,India,8.017447,69.825279
LOC-IN-19803,Katni,Andhra Pradesh,India,27.305128,70.009088
LOC-IN-19804,Ludhiana,Nagaland,India,24.708348,84.323321
LOC-IN-19805,Kanpur,Manipur,India,23.558898,88.145087
LOC-IN-19806,Pudukkottai,Haryana,India,9.037981,79.143555
LOC-IN-19807,Nizamabad,Punjab,India,30.869743,96.406681
LOC-IN-19808,Bettiah,Manipur,India,21.406096,91.068198
LOC-IN-19809,Bhalswa Jahangir Pur,Assam,India,29.372759,72.065745
LOC-IN-19810,Varanasi,Mizoram,India,35.961506,68.312239
LOC-IN-19811,Ozhukarai,Punjab,India,27.624492,71.524134
LOC-IN-19812,Silchar,Jharkhand,India,36.413493,69.033494
LOC-IN-19813,Amroha,Arunachal Pradesh,India,28.315659,71.34661
LOC-IN-19814,Ongole,Odisha,India,33.211722,86.547262
LOC-IN-19815,Raichur,Jharkhand,India,25.560817,72.496389
LOC-IN-19816,Khora ,Karnataka,India,28.345907,80.001597
LOC-IN-19817,Hajipur,Meghalaya,India,22.278741,91.34879
LOC-IN-19818,Jabalpur,Tamil Nadu,India,20.460368,73.558569
LOC-IN-19819,Nashik,Madhya Pradesh,India,24.643872,90.387647
LOC-IN-19820,Rourkela,Tamil Nadu,India,36.30594,93.583355
LOC-IN-19821,Dhule,Meghalaya,India,28.666684,78.044306
LOC-IN-19822,Sonipat,Haryana,India,33.760124,94.220167
LOC-IN-19823,Jaunpur,Jharkhand,India,13.379589,95.214493
LOC-IN-19824,Bhatpara,Odisha,India,11.043498,95.271395
LOC-IN-19825,Parbhani,Uttar Pradesh,India,12.322235,74.465528
LOC-IN-19826,Jhansi,Meghalaya,India,32.027759,76.463629
LOC-IN-19827,Dehri,Uttar Pradesh,India,14.894484,76.017368
LOC-IN-19828,Bhusawal,Kerala,India,28.495342,73.671485
LOC-IN-19829,Nandyal,Tripura,India,32.879849,68.987771
LOC-IN-19830,Nizamabad,Manipur,India,25.96529,88.982408
LOC-IN-19831,Hubli–Dharwad,Gujarat,India,9.16146,80.777981
LOC-IN-19832,Orai,Tripura,India,22.815998,88.418659
LOC-IN-19833,Munger,Assam,India,11.253962,96.40155
LOC-IN-19834,Dhule,Meghalaya,India,35.628258,91.215718
LOC-IN-19835,Jehanabad,Meghalaya,India,29.347075,71.879434
LOC-IN-19836,South Dumdum,Nagaland,India,27.610396,81.916164
LOC-IN-19837,Bharatpur,Uttar Pradesh,India,15.358908,82.300078
LOC-IN-19838,Berhampur,Andhra Pradesh,India,36.164103,75.690427
LOC-IN-19839,Nandyal,Sikkim,India,25.254885,96.470554
LOC-IN-19840,Davanagere,Telangana,India,13.29979,75.539066
LOC-IN-19841,Jorhat,Kerala,India,11.077517,69.262009
LOC-IN-19842,Rourkela,Tamil Nadu,India,14.636501,72.806253
LOC-IN-19843,Darbhanga,Sikkim,India,21.322813,90.063141
LOC-IN-19844,Bangalore,Mizoram,India,36.206957,94.752494
LOC-IN-19845,Karnal,Uttarakhand,India,33.345207,71.270663
LOC-IN-19846,Morena,Haryana,India,36.025387,84.35842
LOC-IN-19847,Thrissur,Goa,India,19.658056,81.585021
LOC-IN-19848,Faridabad,Bihar,India,28.888206,80.185388
LOC-IN-19849,Panvel,Nagaland,India,32.502971,88.7128
LOC-IN-19850,Kozhikode,Gujarat,India,29.900982,83.206485
LOC-IN-19851,Ongole,Tamil Nadu,India,34.151997,74.146525
LOC-IN-19852,Aurangabad,Himachal Pradesh,India,15.178336,68.551074
LOC-IN-19853,Srikakulam,Kerala,India,12.97657,75.970719
LOC-IN-19854,Hyderabad,Assam,India,12.736436,81.1828
LOC-IN-19855,Jalna,Manipur,India,30.052938,85.128277
LOC-IN-19856,Mira-Bhayandar,Mizoram,India,15.729089,75.015878
LOC-IN-19857,Navi Mumbai,Telangana,India,11.867891,68.909859
LOC-IN-19858,Karawal Nagar,Rajasthan,India,32.70361,83.248765
LOC-IN-19859,Kurnool,Arunachal Pradesh,India,13.41724,72.336969
LOC-IN-19860,Kharagpur,Bihar,India,29.904902,69.28997
LOC-IN-19861,Delhi,Tamil Nadu,India,13.176488,76.093861
LOC-IN-19862,Ambarnath,Punjab,India,17.701896,89.531649
LOC-IN-19863,Vellore,Maharashtra,India,24.157471,94.32484
LOC-IN-19864,Bilaspur,Andhra Pradesh,India,11.978028,68.369212
LOC-IN-19865,Khora ,West Bengal,India,24.360896,85.863817
LOC-IN-19866,Ballia,West Bengal,India,30.190031,96.985332
LOC-IN-19867,Satara,Rajasthan,India,28.839453,76.749341
LOC-IN-19868,Darbhanga,Meghalaya,India,14.884464,87.982481
LOC-IN-19869,Singrauli,Goa,India,27.21092,71.606763
LOC-IN-19870,Giridih,Maharashtra,India,11.331058,74.160334
LOC-IN-19871,Durg,Himachal Pradesh,India,12.514415,96.925221
LOC-IN-19872,Shimla,Arunachal Pradesh,India,23.215645,73.697473
LOC-IN-19873,Durg,Mizoram,India,14.242055,68.15815
LOC-IN-19874,Sasaram,Tamil Nadu,India,35.953373,80.885273
LOC-IN-19875,Morena,Uttar Pradesh,India,19.419107,91.931134
LOC-IN-19876,Kirari Suleman Nagar,Telangana,India,17.787965,93.625775
LOC-IN-19877,Sasaram,Haryana,India,35.979487,79.737735
LOC-IN-19878,Warangal,Karnataka,India,31.600149,71.060547
LOC-IN-19879,Bhiwani,Kerala,India,24.188819,76.178427
LOC-IN-19880,Khandwa,Jharkhand,India,23.334349,78.00201
LOC-IN-19881,Bikaner,Meghalaya,India,32.53793,73.946539
LOC-IN-19882,Thrissur,Tamil Nadu,India,18.926796,89.883335
LOC-IN-19883,Bhalswa Jahangir Pur,Assam,India,35.168234,84.735438
LOC-IN-19884,Rohtak,Himachal Pradesh,India,25.809368,89.057536
LOC-IN-19885,Barasat,Haryana,India,28.616258,78.399203
LOC-IN-19886,Rohtak,Bihar,India,24.231934,69.279571
LOC-IN-19887,Pallavaram,West Bengal,India,14.781571,71.633814
LOC-IN-19888,Jamshedpur,Maharashtra,India,18.658608,71.744954
LOC-IN-19889,Amaravati,Sikkim,India,14.867054,89.796118
LOC-IN-19890,Phagwara,Jharkhand,India,31.129719,96.594077
LOC-IN-19891,Anand,Nagaland,India,25.437767,89.460811
LOC-IN-19892,Bidar,Jharkhand,India,23.598141,90.279541
LOC-IN-19893,Suryapet,Gujarat,India,21.2609,72.086342
LOC-IN-19894,Nagaon,Telangana,India,19.559701,88.717493
LOC-IN-19895,Katihar,Sikkim,India,34.65672,89.251227
LOC-IN-19896,Kollam,Manipur,India,28.086539,68.894676
LOC-IN-19897,Jhansi,Rajasthan,India,16.528523,93.424345
LOC-IN-19898,Surat,Andhra Pradesh,India,11.884815,93.429173
LOC-IN-19899,Adoni,Gujarat,India,12.958811,91.415648
LOC-IN-19900,Dehri,Tripura,India,12.0152,90.807873
LOC-IN-19901,Gangtok,West Bengal,India,25.290133,76.610285
LOC-IN-19902,Bharatpur,Telangana,India,34.859871,89.536783
LOC-IN-19903,Pondicherry,Uttarakhand,India,32.727073,79.670024
LOC-IN-19904,Aizawl,Andhra Pradesh,India,12.094542,95.370905
LOC-IN-19905,Munger,Gujarat,India,24.893268,90.400111
LOC-IN-19906,Kharagpur,Meghalaya,India,34.377528,92.427119
LOC-IN-19907,Hindupur,Himachal Pradesh,India,9.035816,89.035972
LOC-IN-19908,Jamnagar,Chhattisgarh,India,33.394726,85.657645
LOC-IN-19909,Giridih,Manipur,India,9.47819,88.685633
LOC-IN-19910,Rajkot,Karnataka,India,24.711737,75.642047
LOC-IN-19911,Jammu,Manipur,India,27.422201,77.020354
LOC-IN-19912,Sambalpur,Andhra Pradesh,India,26.437389,84.893158
LOC-IN-19913,Anand,Arunachal Pradesh,India,22.422796,75.808281
LOC-IN-19914,Kamarhati,Rajasthan,India,31.183326,84.23546
LOC-IN-19915,Chandrapur,Uttarakhand,India,16.240422,82.731655
LOC-IN-19916,Patiala,Maharashtra,India,11.719289,82.878444
LOC-IN-19917,Akola,Punjab,India,25.049398,70.533612
LOC-IN-19918,Nellore,Haryana,India,16.212721,73.520716
LOC-IN-19919,Khandwa,West Bengal,India,31.731597,73.705452
LOC-IN-19920,Navi Mumbai,Uttar Pradesh,India,11.1904,75.059904
LOC-IN-19921,Agartala,Tripura,India,28.217942,83.540293
LOC-IN-19922,Panipat,Himachal Pradesh,India,27.728676,87.679496
LOC-IN-19923,Thane,Tamil Nadu,India,26.036857,68.577863
LOC-IN-19924,Ongole,Madhya Pradesh,India,11.763537,69.118895
LOC-IN-19925,Ozhukarai,Gujarat,India,13.585392,86.974045
LOC-IN-19926,Mathura,Mizoram,India,14.256159,77.366837
LOC-IN-19927,Kolhapur,Chhattisgarh,India,16.580954,69.329957
LOC-IN-19928,Gopalpur,Chhattisgarh,India,27.731853,86.344622
LOC-IN-19929,Bihar Sharif,Haryana,India,22.180568,70.521362
LOC-IN-19930,Bhilwara,Himachal Pradesh,India,36.764692,94.060737
LOC-IN-19931,South Dumdum,Nagaland,India,19.915292,88.244098
LOC-IN-19932,Jabalpur,Mizoram,India,25.249677,73.201751
LOC-IN-19933,Amravati,Jharkhand,India,27.835335,92.671759
LOC-IN-19934,Kamarhati,Tripura,India,35.51857,75.12628
LOC-IN-19935,Sangli-Miraj & Kupwad,Punjab,India,9.372697,80.331102
LOC-IN-19936,Gurgaon,Arunachal Pradesh,India,24.838882,75.734787
LOC-IN-19937,Anantapuram,Tamil Nadu,India,22.682691,94.868413
LOC-IN-19938,Khandwa,Rajasthan,India,14.615414,94.644333
LOC-IN-19939,Hazaribagh,Bihar,India,35.12799,92.125973
LOC-IN-19940,Guntakal,West Bengal,India,22.288426,84.906654
LOC-IN-19941,Alappuzha,Andhra Pradesh,India,21.051988,76.255122
LOC-IN-19942,Durgapur,Nagaland,India,16.201049,70.730591
LOC-IN-19943,Jalna,Telangana,India,13.682244,90.620387
LOC-IN-19944,Rampur,Tripura,India,23.712139,92.398563
LOC-IN-19945,Ujjain,Jharkhand,India,25.554536,82.530908
LOC-IN-19946,Sambalpur,Meghalaya,India,36.021111,85.616314
LOC-IN-19947,Kirari Suleman Nagar,Tamil Nadu,India,14.361572,84.584955
LOC-IN-19948,Hubli–Dharwad,Gujarat,India,29.017159,73.862713
LOC-IN-19949,Shimla,Goa,India,28.16602,92.817318
LOC-IN-19950,Haldia,Nagaland,India,14.754288,90.803755
LOC-IN-19951,Tumkur,Maharashtra,India,21.520313,96.52764
LOC-IN-19952,Loni,Madhya Pradesh,India,13.543987,93.679097
LOC-IN-19953,Mehsana,Telangana,India,30.62788,91.231133
LOC-IN-19954,Etawah,Arunachal Pradesh,India,20.992808,73.740148
LOC-IN-19955,Bhatpara,Manipur,India,22.595114,77.283837
LOC-IN-19956,Srikakulam,Nagaland,India,26.805331,78.827699
LOC-IN-19957,Guwahati,Mizoram,India,15.370924,91.884298
LOC-IN-19958,New Delhi,Tamil Nadu,India,31.312184,73.79821
LOC-IN-19959,Amritsar,Rajasthan,India,32.257419,77.647695
LOC-IN-19960,Thanjavur,Haryana,India,13.204416,89.727632
LOC-IN-19961,Khora ,Andhra Pradesh,India,11.862729,87.238096
LOC-IN-19962,Bhagalpur,Bihar,India,26.631272,73.319423
LOC-IN-19963,Proddatur,Uttarakhand,India,17.816129,70.156289
LOC-IN-19964,Nizamabad,Chhattisgarh,India,8.7689,94.339007
LOC-IN-19965,Erode,Arunachal Pradesh,India,23.082331,76.872221
LOC-IN-19966,Belgaum,Arunachal Pradesh,India,22.569072,93.086871
LOC-IN-19967,Barasat,Kerala,India,27.693969,69.503166
LOC-IN-19968,Bijapur,Meghalaya,India,26.704594,95.458895
LOC-IN-19969,Jaipur,Maharashtra,India,11.081899,69.53756
LOC-IN-19970,Visakhapatnam,Mizoram,India,8.764129,71.682741
LOC-IN-19971,Barasat,Telangana,India,8.451405,95.186266
LOC-IN-19972,Bhind,West Bengal,India,22.99871,90.088023
LOC-IN-19973,Sangli-Miraj & Kupwad,Maharashtra,India,20.112227,72.352699
LOC-IN-19974,Tinsukia,Mizoram,India,11.708462,91.559233
LOC-IN-19975,New Delhi,Himachal Pradesh,India,8.19051,74.795993
LOC-IN-19976,Ramgarh,Gujarat,India,12.481981,96.990069
LOC-IN-19977,Shimla,Sikkim,India,31.624405,71.202685
LOC-IN-19978,Kharagpur,Arunachal Pradesh,India,18.133531,91.863142
LOC-IN-19979,Amaravati,Assam,India,29.612706,70.16981
LOC-IN-19980,Faridabad,Kerala,India,17.27739,72.638898
LOC-IN-19981,Madanapalle,Goa,India,27.881429,96.61753
LOC-IN-19982,Bulandshahr,Goa,India,27.692004,77.182043
LOC-IN-19983,Sambhal,Goa,India,30.2609,91.319049
LOC-IN-19984,Thane,Uttarakhand,India,8.501494,74.485069
LOC-IN-19985,Fatehpur,Tamil Nadu,India,32.450826,88.705923
LOC-IN-19986,Bhopal,Tripura,India,27.459298,91.893227
LOC-IN-19987,Chinsurah,Mizoram,India,25.438982,69.955524
LOC-IN-19988,Ichalkaranji,Uttarakhand,India,28.381797,78.642751
LOC-IN-19989,Bhilwara,Rajasthan,India,8.089943,86.307597
LOC-IN-19990,Ambattur,Uttarakhand,India,24.179234,70.848316
LOC-IN-19991,Ozhukarai,Meghalaya,India,13.956858,74.102504
LOC-IN-19992,Jammu,Madhya Pradesh,India,9.53533,81.178141
LOC-IN-19993,Ambarnath,Bihar,India,30.846068,96.849992
LOC-IN-19994,Machilipatnam,Mizoram,India,31.337968,75.94657
LOC-IN-19995,Rewa,Jharkhand,India,11.581583,92.540506
LOC-IN-19996,Kalyan-Dombivli,Bihar,India,31.751485,73.996241
LOC-IN-19997,Akola,Rajasthan,India,16.336583,82.771724
LOC-IN-19998,Pudukkottai,Tamil Nadu,India,29.20957,79.308161
LOC-IN-19999,Noida,Nagaland,India,32.996509,81.944057
LOC-IN-20000,Bijapur,Telangana,India,23.462436,89.582352
LOC-IN-20001,Srikakulam,Maharashtra,India,15.229067,91.30057
LOC-IN-20002,Erode,Uttar Pradesh,India,12.56351,80.773339
LOC-IN-20003,Mirzapur,Madhya Pradesh,India,8.919168,94.330324
LOC-IN-20004,Durg,West Bengal,India,13.081265,76.32461
LOC-IN-20005,Raebareli,Mizoram,India,29.216439,92.333105
LOC-IN-20006,Bardhaman,Madhya Pradesh,India,19.423523,90.386714
LOC-IN-20007,Khandwa,Goa,India,31.490326,73.5756
LOC-IN-20008,Morbi,Bihar,India,21.698066,84.776708
LOC-IN-20009,Dhanbad,Kerala,India,33.735849,78.574461
LOC-IN-20010,Guntakal,Haryana,India,35.807354,83.277947
LOC-IN-20011,Kollam,Manipur,India,22.772542,71.241414
LOC-IN-20012,Satara,Himachal Pradesh,India,26.167453,87.191099
LOC-IN-20013,Ballia,Mizoram,India,33.368401,84.74616
LOC-IN-20014,Korba,Meghalaya,India,34.942475,86.658238
LOC-IN-20015,Secunderabad,Telangana,India,32.799851,86.793392
LOC-IN-20016,Nangloi Jat,Chhattisgarh,India,27.520026,79.912676
LOC-IN-20017,Salem,Madhya Pradesh,India,35.551064,95.970112
LOC-IN-20018,Jehanabad,West Bengal,India,35.297892,72.405783
LOC-IN-20019,Karawal Nagar,Tamil Nadu,India,12.991207,80.685939
LOC-IN-20020,Panvel,Gujarat,India,17.329158,76.599127
LOC-IN-20021,Bhopal,Tamil Nadu,India,36.694119,92.574057
LOC-IN-20022,Haldia,Kerala,India,33.196716,76.186432
LOC-IN-20023,Jehanabad,Telangana,India,30.671385,83.497946
LOC-IN-20024,Surat,Odisha,India,34.053272,96.845486
LOC-IN-20025,Machilipatnam,Himachal Pradesh,India,26.946063,76.543059
LOC-IN-20026,Nadiad,Himachal Pradesh,India,30.216049,74.339766
LOC-IN-20027,Chandrapur,Uttar Pradesh,India,35.020245,76.666998
LOC-IN-20028,Jalna,Madhya Pradesh,India,15.758319,76.461252
LOC-IN-20029,Guntur,Madhya Pradesh,India,27.54959,92.239472
LOC-IN-20030,Siliguri,Jharkhand,India,28.886085,77.465885
LOC-IN-20031,Ongole,Uttarakhand,India,29.402079,85.356341
LOC-IN-20032,Moradabad,Madhya Pradesh,India,19.081982,79.356493
LOC-IN-20033,Bareilly,Meghalaya,India,25.232061,79.85009
LOC-IN-20034,Rohtak,Mizoram,India,14.332176,81.302423
LOC-IN-20035,Nashik,Tripura,India,35.608021,95.486084
LOC-IN-20036,Sangli-Miraj & Kupwad,West Bengal,India,17.723178,95.548738
LOC-IN-20037,Raiganj,Tripura,India,13.705725,89.159565
LOC-IN-20038,Karimnagar,Tamil Nadu,India,29.589326,70.532892
LOC-IN-20039,Noida,Telangana,India,25.435319,90.194262
LOC-IN-20040,Shivpuri,Rajasthan,India,32.979594,95.054595
LOC-IN-20041,Bally,Uttar Pradesh,India,12.366407,84.624937
LOC-IN-20042,Parbhani,Sikkim,India,26.549115,92.770675
LOC-IN-20043,Rewa,Punjab,India,34.565788,89.92674
LOC-IN-20044,Malegaon,Punjab,India,8.545252,94.311469
LOC-IN-20045,Amaravati,Uttarakhand,India,13.202556,88.797772
LOC-IN-20046,Mira-Bhayandar,Gujarat,India,24.798538,84.74825
LOC-IN-20047,Hubli–Dharwad,Assam,India,36.129107,81.141666
LOC-IN-20048,Ranchi,Meghalaya,India,35.938787,86.389888
LOC-IN-20049,Phusro,Telangana,India,22.777815,86.504261
LOC-IN-20050,Chandigarh,Bihar,India,13.929553,89.252386
LOC-IN-20051,Berhampur,Uttarakhand,India,23.785741,84.465832
LOC-IN-20052,Tirupati,Punjab,India,20.537545,82.033052
LOC-IN-20053,Agartala,Goa,India,28.859691,92.439613
LOC-IN-20054,Kulti,Assam,India,32.603999,70.585873
LOC-IN-20055,Mathura,Odisha,India,8.316258,89.249336
LOC-IN-20056,Kolhapur,Rajasthan,India,31.109501,74.046254
LOC-IN-20057,Madurai,Telangana,India,30.123188,73.677319
LOC-IN-20058,Malegaon,Maharashtra,India,10.411422,83.323924
LOC-IN-20059,Arrah,Nagaland,India,25.717057,75.375949
LOC-IN-20060,Warangal,Bihar,India,21.503056,94.299213
LOC-IN-20061,Katni,Madhya Pradesh,India,23.167096,68.665004
LOC-IN-20062,Amritsar,Gujarat,India,30.917693,72.450179
LOC-IN-20063,Jodhpur,Uttarakhand,India,36.522559,84.838035
LOC-IN-20064,Imphal,Haryana,India,8.113126,95.375494
LOC-IN-20065,Kota,Tripura,India,27.126579,96.191601
LOC-IN-20066,Amritsar,Nagaland,India,31.245782,92.675115
LOC-IN-20067,Vellore,Karnataka,India,12.087928,74.754726
LOC-IN-20068,Sambalpur,Meghalaya,India,12.205928,95.10662
LOC-IN-20069,Bhopal,Assam,India,34.258809,86.368733
LOC-IN-20070,Bihar Sharif,Manipur,India,32.619853,95.811595
LOC-IN-20071,Siwan,Nagaland,India,24.192709,89.102035
LOC-IN-20072,Kishanganj,Telangana,India,27.681855,72.986823
LOC-IN-20073,Munger,Assam,India,36.91654,78.345493
LOC-IN-20074,Udaipur,Karnataka,India,21.585366,73.291338
LOC-IN-20075,Bhiwandi,Punjab,India,20.59573,76.022943
LOC-IN-20076,Muzaffarpur,Uttar Pradesh,India,22.6885,73.568359
LOC-IN-20077,Surat,Maharashtra,India,30.735642,82.07748
LOC-IN-20078,Arrah,Mizoram,India,36.151767,74.689727
LOC-IN-20079,Silchar,Rajasthan,India,31.614679,90.232254
LOC-IN-20080,Pondicherry,Maharashtra,India,24.378591,78.424484
LOC-IN-20081,Thanjavur,Meghalaya,India,29.264204,96.68514
LOC-IN-20082,Kishanganj,Telangana,India,23.701996,84.763785
LOC-IN-20083,Satna,Kerala,India,36.207019,69.5849
LOC-IN-20084,Singrauli,Sikkim,India,34.238219,90.703329
LOC-IN-20085,Madurai,Maharashtra,India,16.034629,82.630391
LOC-IN-20086,Machilipatnam,Mizoram,India,13.04825,86.329869
LOC-IN-20087,Chinsurah,Andhra Pradesh,India,17.582791,81.52666
LOC-IN-20088,Kanpur,Sikkim,India,33.292056,87.285963
LOC-IN-20089,Berhampore,Chhattisgarh,India,8.726099,80.183077
LOC-IN-20090,Jehanabad,Madhya Pradesh,India,18.879203,71.903343
LOC-IN-20091,Rampur,West Bengal,India,27.24189,92.672514
LOC-IN-20092,Parbhani,Haryana,India,24.236081,89.331804
LOC-IN-20093,Motihari,Madhya Pradesh,India,31.44985,79.736881
LOC-IN-20094,North Dumdum,Rajasthan,India,16.73397,72.267492
LOC-IN-20095,Guntur,Madhya Pradesh,India,35.537092,85.320488
LOC-IN-20096,Bharatpur,Odisha,India,12.935799,69.432651
LOC-IN-20097,Gopalpur,Telangana,India,34.444314,89.182874
LOC-IN-20098,Belgaum,Rajasthan,India,13.367978,88.214421
LOC-IN-20099,Patiala,Maharashtra,India,31.803013,83.793489
LOC-IN-20100,Bangalore,West Bengal,India,24.508177,94.351183
LOC-IN-20101,Howrah,Himachal Pradesh,India,33.356864,89.547043
LOC-IN-20102,Vellore,Manipur,India,27.334584,86.32275
LOC-IN-20103,Sikar,Punjab,India,35.312149,70.162088
LOC-IN-20104,Naihati,Assam,India,8.79863,77.400966
LOC-IN-20105,Tiruvottiyur,Bihar,India,17.652972,72.743115
LOC-IN-20106,Pali,Meghalaya,India,9.254498,76.968334
LOC-IN-20107,Jamshedpur,Tripura,India,14.371939,87.138044
LOC-IN-20108,Kakinada,Maharashtra,India,26.109594,71.62124
LOC-IN-20109,Nizamabad,Nagaland,India,8.658151,88.130467
LOC-IN-20110,Bhagalpur,Himachal Pradesh,India,19.678375,77.031616
LOC-IN-20111,Firozabad,Haryana,India,31.298924,84.258421
LOC-IN-20112,Ahmedabad,West Bengal,India,30.522113,89.219252
LOC-IN-20113,Saharsa,Nagaland,India,20.173154,89.462782
LOC-IN-20114,Haldia,Manipur,India,30.296391,69.892719
LOC-IN-20115,Katihar,Manipur,India,16.67905,85.886474
LOC-IN-20116,Orai,Punjab,India,27.608622,92.114932
LOC-IN-20117,Alappuzha,Madhya Pradesh,India,32.82087,93.757961
LOC-IN-20118,Rampur,Uttar Pradesh,India,29.270427,89.623069
LOC-IN-20119,Suryapet,Andhra Pradesh,India,16.070891,86.570867
LOC-IN-20120,Hosur,Gujarat,India,12.089142,73.862128
LOC-IN-20121,Gandhidham,Uttar Pradesh,India,27.609915,82.429038
LOC-IN-20122,Medininagar,Manipur,India,35.595038,75.681994
LOC-IN-20123,Tinsukia,Rajasthan,India,14.290767,94.212419
LOC-IN-20124,Ambarnath,Uttarakhand,India,20.495268,68.238251
LOC-IN-20125,Nagpur,Andhra Pradesh,India,26.852664,71.360603
LOC-IN-20126,Nandyal,Meghalaya,India,21.104357,76.904825
LOC-IN-20127,Pondicherry,Telangana,India,17.310166,68.53212
LOC-IN-20128,Rajkot,Nagaland,India,13.905596,81.486726
LOC-IN-20129,Bathinda,Odisha,India,22.943252,90.397704
