city_name,state_province,country,latitude,longitude,timezone
Etawah,Sikkim,India,9.67216,84.469704,Asia/Kolkata
Erode,Madhya Pradesh,India,30.845372,84.080899,Asia/Kolkata
Erode,Mizoram,India,20.719056,91.28666,Asia/Kolkata
Latur,Tamil Nadu,India,32.896598,95.257303,Asia/Kolkata
Siwan,Chhattisgarh,India,16.300575,84.198567,Asia/Kolkata
Gopalpur,Madhya Pradesh,India,13.29712,79.261019,Asia/Kolkata
Phusro,Tripura,India,20.705794,88.581004,Asia/Kolkata
Guwahati,Kerala,India,14.696382,77.222246,Asia/Kolkata
Guntakal,Chhattisgarh,India,32.451468,92.684694,Asia/Kolkata
Kishanganj,Jharkhand,India,13.811954,81.322457,Asia/Kolkata
Delhi,Meghalaya,India,18.294199,87.485605,Asia/Kolkata
Chennai,Meghalaya,India,28.064682,80.446633,Asia/Kolkata
Durg,Arunachal Pradesh,India,33.534359,77.995087,Asia/Kolkata
Kharagpur,Assam,India,35.680888,85.099678,Asia/Kolkata
Amroha,Karnataka,India,25.236419,73.890453,Asia/Kolkata
Guwahati,Odisha,India,10.957549,74.458062,Asia/Kolkata
Guntur,Karnataka,India,35.334223,87.100356,Asia/Kolkata
Jorhat,Gujarat,India,26.872369,87.113874,Asia/Kolkata
Thiruvananthapuram,Uttarakhand,India,31.032041,86.868067,Asia/Kolkata
Tadipatri,Arunachal Pradesh,India,17.341857,76.513376,Asia/Kolkata
Kadapa,Haryana,India,26.524759,90.306671,Asia/Kolkata
Ajmer,Manipur,India,12.468057,78.891179,Asia/Kolkata
Madurai,Arunachal Pradesh,India,34.899636,85.946374,Asia/Kolkata
Tenali,Uttarakhand,India,17.185438,87.317344,Asia/Kolkata
Vellore,Odisha,India,17.374713,93.904853,Asia/Kolkata
Tiruchirappalli,Tamil Nadu,India,18.409989,86.68771,Asia/Kolkata
Kavali,Bihar,India,12.529741,74.444662,Asia/Kolkata
Gurgaon,Arunachal Pradesh,India,28.185882,95.123383,Asia/Kolkata
Chittoor,Meghalaya,India,23.946292,93.702888,Asia/Kolkata
Surendranagar Dudhrej,Goa,India,20.407535,89.144656,Asia/Kolkata
Barasat,West Bengal,India,18.844045,85.915732,Asia/Kolkata
Ambarnath,Telangana,India,14.889792,86.841846,Asia/Kolkata
Kozhikode,Maharashtra,India,11.539981,89.085231,Asia/Kolkata
Ajmer,Madhya Pradesh,India,31.420487,77.055506,Asia/Kolkata
Anantapuram,Tamil Nadu,India,36.611224,68.137902,Asia/Kolkata
Gandhinagar,Tamil Nadu,India,11.54577,96.10112,Asia/Kolkata
Warangal,Chhattisgarh,India,11.009406,68.636635,Asia/Kolkata
Dhule,Andhra Pradesh,India,11.011705,70.747504,Asia/Kolkata
Narasaraopet,Tripura,India,11.124121,75.624582,Asia/Kolkata
Jamnagar,Meghalaya,India,33.903415,89.123229,Asia/Kolkata
Jamnagar,Gujarat,India,14.727077,79.524947,Asia/Kolkata
South Dumdum,Haryana,India,29.737545,82.585714,Asia/Kolkata
Ambattur,Chhattisgarh,India,21.353813,88.815719,Asia/Kolkata
Gudivada,Uttar Pradesh,India,10.265855,70.244583,Asia/Kolkata
Morena,Mizoram,India,14.595084,68.892382,Asia/Kolkata
Bhavnagar,Karnataka,India,19.824212,86.928394,Asia/Kolkata
Siwan,Arunachal Pradesh,India,15.234196,84.909322,Asia/Kolkata
Jamnagar,Rajasthan,India,35.168076,76.877628,Asia/Kolkata
Kollam,Telangana,India,23.030252,80.454597,Asia/Kolkata
Raipur,Karnataka,India,34.198148,80.795608,Asia/Kolkata
Bongaigaon,Nagaland,India,11.859671,91.674851,Asia/Kolkata
Gorakhpur,Mizoram,India,12.132075,87.840102,Asia/Kolkata
Tirupati,Maharashtra,India,36.033638,76.497613,Asia/Kolkata
Mau,Sikkim,India,28.443268,77.623856,Asia/Kolkata
Chinsurah,Tripura,India,36.057401,70.765511,Asia/Kolkata
Bardhaman,Maharashtra,India,11.243489,78.234549,Asia/Kolkata
Indore,Nagaland,India,28.322934,69.862808,Asia/Kolkata
Vijayanagaram,Bihar,India,20.397422,69.55103,Asia/Kolkata
Bareilly,West Bengal,India,25.25215,91.416569,Asia/Kolkata
Salem,Goa,India,28.437903,96.64898,Asia/Kolkata
Madanapalle,Goa,India,24.970878,87.724583,Asia/Kolkata
Imphal,Sikkim,India,13.551881,79.48966,Asia/Kolkata
Kamarhati,Jharkhand,India,32.940891,93.102159,Asia/Kolkata
Haldia,Jharkhand,India,28.2011,91.429285,Asia/Kolkata
Chinsurah,Madhya Pradesh,India,13.788969,77.357084,Asia/Kolkata
Pallavaram,West Bengal,India,33.835509,79.080824,Asia/Kolkata
Kollam,Arunachal Pradesh,India,24.871742,69.586219,Asia/Kolkata
Siwan,Tripura,India,10.342396,89.80495,Asia/Kolkata
Kolhapur,Maharashtra,India,16.743295,93.398743,Asia/Kolkata
Gorakhpur,Karnataka,India,23.29615,87.488054,Asia/Kolkata
Cuttack,Uttar Pradesh,India,19.114635,90.580627,Asia/Kolkata
Jamalpur,Telangana,India,19.666646,72.958912,Asia/Kolkata
Panvel,Uttar Pradesh,India,11.667816,90.603268,Asia/Kolkata
Katihar,Madhya Pradesh,India,27.655044,84.793617,Asia/Kolkata
Khammam,Uttar Pradesh,India,28.675228,91.529053,Asia/Kolkata
Davanagere,Odisha,India,22.926151,76.490574,Asia/Kolkata
Rampur,Kerala,India,15.988062,96.942447,Asia/Kolkata
Sagar,Maharashtra,India,11.712631,92.847079,Asia/Kolkata
Bhilai,Madhya Pradesh,India,35.079608,90.587599,Asia/Kolkata
Durgapur,Karnataka,India,23.485772,79.346558,Asia/Kolkata
Mirzapur,Assam,India,34.589635,77.986562,Asia/Kolkata
Bijapur,Himachal Pradesh,India,33.41725,85.212281,Asia/Kolkata
Lucknow,Mizoram,India,15.171745,92.610663,Asia/Kolkata
Madurai,Meghalaya,India,13.429417,78.561664,Asia/Kolkata
Bongaigaon,Telangana,India,13.379977,94.47094,Asia/Kolkata
Aizawl,Odisha,India,35.941173,87.157682,Asia/Kolkata
Sonipat,Uttar Pradesh,India,24.619031,76.106481,Asia/Kolkata
Hindupur,Mizoram,India,12.689794,75.492481,Asia/Kolkata
Maheshtala,Uttar Pradesh,India,20.782207,84.298444,Asia/Kolkata
Panchkula,Odisha,India,16.842787,70.426668,Asia/Kolkata
Gandhinagar,Nagaland,India,32.270628,86.651627,Asia/Kolkata
Nagercoil,Sikkim,India,16.443127,88.089418,Asia/Kolkata
Gopalpur,Haryana,India,18.037097,83.720622,Asia/Kolkata
Singrauli,Madhya Pradesh,India,18.725019,83.006923,Asia/Kolkata
Bangalore,Jharkhand,India,30.971045,75.885187,Asia/Kolkata
Karaikudi,Himachal Pradesh,India,19.327463,77.511666,Asia/Kolkata
Kalyan-Dombivli,Meghalaya,India,24.062023,69.527379,Asia/Kolkata
Ghaziabad,Jharkhand,India,13.092003,83.707635,Asia/Kolkata
Mirzapur,Jharkhand,India,27.04989,93.325334,Asia/Kolkata
Dehri,Jharkhand,India,29.61664,70.953306,Asia/Kolkata
Mirzapur,Himachal Pradesh,India,32.198817,75.155609,Asia/Kolkata
Rampur,Chhattisgarh,India,36.290083,71.46771,Asia/Kolkata
Morena,Arunachal Pradesh,India,14.421301,76.241086,Asia/Kolkata
Junagadh,Rajasthan,India,30.593639,69.645398,Asia/Kolkata
Haridwar,Odisha,India,26.293813,78.852368,Asia/Kolkata
Coimbatore,Chhattisgarh,India,19.68031,70.598951,Asia/Kolkata
Agra,West Bengal,India,11.332669,95.003668,Asia/Kolkata
Ludhiana,Madhya Pradesh,India,10.946266,90.180068,Asia/Kolkata
Kollam,Karnataka,India,17.215121,88.54634,Asia/Kolkata
Ludhiana,Kerala,India,36.573485,84.106075,Asia/Kolkata
Satna,Assam,India,21.715692,90.128022,Asia/Kolkata
Kalyan-Dombivli,West Bengal,India,21.197429,95.207609,Asia/Kolkata
Sasaram,Jharkhand,India,30.885188,68.566297,Asia/Kolkata
Morena,Madhya Pradesh,India,29.767276,76.628182,Asia/Kolkata
Barasat,Gujarat,India,31.538362,90.17456,Asia/Kolkata
Saharsa,Odisha,India,34.940663,75.951027,Asia/Kolkata
Tezpur,Himachal Pradesh,India,34.545715,85.77121,Asia/Kolkata
Bokaro,Odisha,India,26.759274,76.190375,Asia/Kolkata
Karimnagar,Jharkhand,India,9.944352,88.105978,Asia/Kolkata
Kottayam,Madhya Pradesh,India,29.285278,80.765607,Asia/Kolkata
Berhampur,Sikkim,India,20.995648,85.187683,Asia/Kolkata
Navi Mumbai,Chhattisgarh,India,22.335847,85.570803,Asia/Kolkata
Jalgaon,Uttar Pradesh,India,8.56008,78.78997,Asia/Kolkata
Amritsar,Meghalaya,India,17.406899,73.526396,Asia/Kolkata
Phusro,Gujarat,India,24.120661,70.131052,Asia/Kolkata
Kozhikode,Rajasthan,India,8.743054,88.499258,Asia/Kolkata
Indore,Telangana,India,10.46583,91.793711,Asia/Kolkata
Malda,Haryana,India,11.366992,90.851405,Asia/Kolkata
Ranchi,Mizoram,India,14.271175,83.716276,Asia/Kolkata
Howrah,Punjab,India,36.516806,68.819753,Asia/Kolkata
Anantapuram,Nagaland,India,9.03016,91.716923,Asia/Kolkata
Coimbatore,Odisha,India,31.971541,90.261889,Asia/Kolkata
Sri Ganganagar,Haryana,India,28.043972,73.154265,Asia/Kolkata
Secunderabad,Haryana,India,36.582156,81.247791,Asia/Kolkata
Rampur,Meghalaya,India,16.010471,86.707885,Asia/Kolkata
South Dumdum,Goa,India,26.897275,80.829745,Asia/Kolkata
Sasaram,Goa,India,20.125545,81.133673,Asia/Kolkata
Saharsa,Jharkhand,India,11.022216,81.755068,Asia/Kolkata
Guntur,Manipur,India,31.176091,78.441198,Asia/Kolkata
Kamarhati,Assam,India,11.268876,77.864556,Asia/Kolkata
Narasaraopet,Gujarat,India,27.51616,71.386093,Asia/Kolkata
Ranchi,Goa,India,16.419916,70.993184,Asia/Kolkata
Mehsana,Jharkhand,India,10.02494,90.960859,Asia/Kolkata
Bettiah,Assam,India,30.7898,81.564745,Asia/Kolkata
Ramagundam,Bihar,India,15.484371,82.697449,Asia/Kolkata
Buxar,Bihar,India,25.777472,95.6608,Asia/Kolkata
Dharmavaram,Karnataka,India,15.16978,94.67094,Asia/Kolkata
South Dumdum,Chhattisgarh,India,17.704908,86.602943,Asia/Kolkata
Gudivada,Gujarat,India,19.943502,74.470359,Asia/Kolkata
Karawal Nagar,Andhra Pradesh,India,14.678912,93.305379,Asia/Kolkata
Loni,Odisha,India,34.67372,96.688034,Asia/Kolkata
Dindigul,Chhattisgarh,India,18.445126,96.486376,Asia/Kolkata
Motihari,Kerala,India,10.111533,71.803276,Asia/Kolkata
Kolkata,Arunachal Pradesh,India,24.745929,79.853846,Asia/Kolkata
Tinsukia,Goa,India,31.398015,76.372929,Asia/Kolkata
Siwan,Assam,India,29.772945,94.791275,Asia/Kolkata
Tumkur,Uttar Pradesh,India,22.730103,96.837243,Asia/Kolkata
Parbhani,Assam,India,25.926911,70.564475,Asia/Kolkata
Saharsa,Gujarat,India,28.685721,94.15055,Asia/Kolkata
Surendranagar Dudhrej,Manipur,India,33.459241,96.457958,Asia/Kolkata
Mathura,Madhya Pradesh,India,24.554992,82.214054,Asia/Kolkata
Kalyan-Dombivli,Sikkim,India,25.968882,73.173191,Asia/Kolkata
Ambattur,Telangana,India,30.11804,85.496559,Asia/Kolkata
Jalgaon,Mizoram,India,26.469855,81.821515,Asia/Kolkata
Kozhikode,Haryana,India,32.844717,80.190112,Asia/Kolkata
Tirupati,Manipur,India,22.433027,95.414973,Asia/Kolkata
Rourkela,Uttar Pradesh,India,23.283884,82.0801,Asia/Kolkata
Kolkata,Maharashtra,India,21.899826,77.352337,Asia/Kolkata
Bhiwani,Uttarakhand,India,30.847,69.636102,Asia/Kolkata
Solapur,Telangana,India,34.798907,70.726383,Asia/Kolkata
Dibrugarh,Maharashtra,India,34.572522,75.544667,Asia/Kolkata
Mau,Goa,India,33.858889,95.56221,Asia/Kolkata
Muzaffarpur,Uttarakhand,India,16.430141,81.688477,Asia/Kolkata
Korba,Odisha,India,33.978436,81.738558,Asia/Kolkata
Chapra,Jharkhand,India,13.950775,83.551079,Asia/Kolkata
Haldia,Uttar Pradesh,India,27.341069,74.567517,Asia/Kolkata
Thrissur,Tamil Nadu,India,33.880849,73.892923,Asia/Kolkata
Moradabad,Karnataka,India,25.209929,80.090238,Asia/Kolkata
Gulbarga,West Bengal,India,16.356005,89.71878,Asia/Kolkata
Malda,Chhattisgarh,India,28.271693,84.962975,Asia/Kolkata
Bharatpur,Nagaland,India,12.107329,87.005438,Asia/Kolkata
Indore,Sikkim,India,23.068959,78.30034,Asia/Kolkata
Bhiwani,Tripura,India,30.538476,89.132878,Asia/Kolkata
Kochi,Kerala,India,14.956702,87.720664,Asia/Kolkata
Jorhat,Tripura,India,18.984162,92.264911,Asia/Kolkata
Karnal,Maharashtra,India,28.375165,69.074248,Asia/Kolkata
Pondicherry,Meghalaya,India,9.415941,89.414717,Asia/Kolkata
Pondicherry,Arunachal Pradesh,India,23.50936,89.879629,Asia/Kolkata
Shimoga,Madhya Pradesh,India,32.03304,84.132331,Asia/Kolkata
Shivpuri,Meghalaya,India,28.423717,76.672711,Asia/Kolkata
Alappuzha,Maharashtra,India,15.462071,91.389516,Asia/Kolkata
Tiruvottiyur,Madhya Pradesh,India,23.564156,96.720614,Asia/Kolkata
Mira-Bhayandar,Madhya Pradesh,India,9.365614,69.696895,Asia/Kolkata
Baranagar,Himachal Pradesh,India,31.559537,80.831682,Asia/Kolkata
Ujjain,Chhattisgarh,India,32.081959,82.162621,Asia/Kolkata
Bellary,Chhattisgarh,India,9.655898,73.921429,Asia/Kolkata
Udaipur,Tripura,India,34.229645,85.749938,Asia/Kolkata
Gandhinagar,Mizoram,India,32.565903,81.433229,Asia/Kolkata
Farrukhabad,Karnataka,India,30.119861,74.642625,Asia/Kolkata
Hubli–Dharwad,Telangana,India,16.926708,84.895759,Asia/Kolkata
Bikaner,Karnataka,India,16.578342,84.429747,Asia/Kolkata
Yamunanagar,Manipur,India,13.308778,82.34178,Asia/Kolkata
Naihati,Madhya Pradesh,India,28.006567,92.398362,Asia/Kolkata
Gaya,Gujarat,India,34.492788,78.96158,Asia/Kolkata
Aizawl,Sikkim,India,12.59407,79.920891,Asia/Kolkata
Jalgaon,Tamil Nadu,India,30.086038,91.656387,Asia/Kolkata
Mahbubnagar,Madhya Pradesh,India,21.939982,81.350645,Asia/Kolkata
Surat,Maharashtra,India,29.697252,79.431412,Asia/Kolkata
Erode,Goa,India,33.949679,69.372878,Asia/Kolkata
Mathura,Himachal Pradesh,India,11.326659,75.784527,Asia/Kolkata
Sambalpur,West Bengal,India,27.499804,86.069381,Asia/Kolkata
Vasai-Virar,Tripura,India,27.83805,96.689629,Asia/Kolkata
Pallavaram,Goa,India,35.331149,77.347568,Asia/Kolkata
Etawah,Andhra Pradesh,India,26.686473,93.84922,Asia/Kolkata
Moradabad,Andhra Pradesh,India,31.257368,81.479306,Asia/Kolkata
Bhopal,Haryana,India,18.456956,71.69141,Asia/Kolkata
Delhi,Tripura,India,18.800883,78.245946,Asia/Kolkata
Gorakhpur,Gujarat,India,20.03248,88.004735,Asia/Kolkata
Gwalior,Odisha,India,25.422206,80.679915,Asia/Kolkata
Siliguri,Punjab,India,31.183487,95.353625,Asia/Kolkata
South Dumdum,Rajasthan,India,12.290445,83.5194,Asia/Kolkata
Raichur,Punjab,India,23.607296,86.562234,Asia/Kolkata
Raichur,Nagaland,India,36.511197,79.223318,Asia/Kolkata
Rajahmundry,Madhya Pradesh,India,36.784956,91.584907,Asia/Kolkata
Raipur,Sikkim,India,28.336689,93.620305,Asia/Kolkata
Nanded,Arunachal Pradesh,India,17.069741,73.162213,Asia/Kolkata
Surat,Goa,India,33.110225,74.322659,Asia/Kolkata
Khora ,Himachal Pradesh,India,26.26785,88.281328,Asia/Kolkata
Kolkata,Punjab,India,23.481711,82.070771,Asia/Kolkata
Chapra,Haryana,India,14.954958,96.430743,Asia/Kolkata
Durgapur,Mizoram,India,34.497977,84.559167,Asia/Kolkata
Panchkula,Sikkim,India,31.748839,71.256063,Asia/Kolkata
Tenali,Andhra Pradesh,India,23.491028,76.212351,Asia/Kolkata
Tirunelveli,Uttar Pradesh,India,35.071875,80.700836,Asia/Kolkata
Naihati,Punjab,India,25.17566,79.231509,Asia/Kolkata
Sagar,Himachal Pradesh,India,18.912924,86.437546,Asia/Kolkata
Bardhaman,Tamil Nadu,India,32.472502,94.384767,Asia/Kolkata
Navi Mumbai,Karnataka,India,18.465897,87.528307,Asia/Kolkata
Bidhannagar,Kerala,India,33.184046,70.164756,Asia/Kolkata
Lucknow,Uttar Pradesh,India,9.082591,87.637867,Asia/Kolkata
Patna,Mizoram,India,32.462035,91.320429,Asia/Kolkata
Imphal,Nagaland,India,34.709866,86.532985,Asia/Kolkata
Bhagalpur,Assam,India,11.371819,91.669352,Asia/Kolkata
South Dumdum,Madhya Pradesh,India,22.585624,84.293287,Asia/Kolkata
Ranchi,Manipur,India,20.322915,90.033932,Asia/Kolkata
Etawah,Himachal Pradesh,India,15.163249,80.29714,Asia/Kolkata
Shahjahanpur,Karnataka,India,18.529036,93.309215,Asia/Kolkata
Anantapuram,Uttar Pradesh,India,9.045609,89.24634,Asia/Kolkata
Nanded,Tamil Nadu,India,23.051808,78.590763,Asia/Kolkata
Morbi,Maharashtra,India,14.08269,77.772344,Asia/Kolkata
Kanpur,Chhattisgarh,India,13.460108,90.077325,Asia/Kolkata
Thoothukudi,Telangana,India,16.222854,79.865411,Asia/Kolkata
Tenali,Manipur,India,16.920022,85.846977,Asia/Kolkata
Nagpur,West Bengal,India,25.557316,91.660327,Asia/Kolkata
Bally,Goa,India,17.119541,80.969756,Asia/Kolkata
Ozhukarai,Himachal Pradesh,India,27.483858,74.445083,Asia/Kolkata
Ambala,Jharkhand,India,25.602192,90.078988,Asia/Kolkata
Udaipur,Madhya Pradesh,India,36.501853,81.529176,Asia/Kolkata
Khora ,Karnataka,India,19.058444,74.829158,Asia/Kolkata
Cuttack,Himachal Pradesh,India,24.538107,96.345527,Asia/Kolkata
Jorhat,Chhattisgarh,India,12.734085,88.370767,Asia/Kolkata
Ghaziabad,Assam,India,12.574027,70.755156,Asia/Kolkata
Nellore,Arunachal Pradesh,India,30.035928,88.624805,Asia/Kolkata
Thane,Goa,India,19.742003,87.673197,Asia/Kolkata
Haldia,Assam,India,31.556309,87.594248,Asia/Kolkata
Bidhannagar,Arunachal Pradesh,India,15.933216,82.250952,Asia/Kolkata
Katni,Haryana,India,20.271007,89.475492,Asia/Kolkata
Uluberia,Tripura,India,20.600124,92.403822,Asia/Kolkata
Bhatpara,Gujarat,India,27.964201,84.64765,Asia/Kolkata
Bhimavaram,Himachal Pradesh,India,28.202955,95.86932,Asia/Kolkata
Nanded,Madhya Pradesh,India,15.598285,84.723008,Asia/Kolkata
Farrukhabad,Bihar,India,28.719636,82.837906,Asia/Kolkata
Farrukhabad,West Bengal,India,36.549279,92.206584,Asia/Kolkata
Madurai,Madhya Pradesh,India,18.979702,87.910373,Asia/Kolkata
Nadiad,Himachal Pradesh,India,14.733416,72.968825,Asia/Kolkata
Hubli–Dharwad,Nagaland,India,31.501674,84.313209,Asia/Kolkata
Kolhapur,Bihar,India,23.528765,70.92739,Asia/Kolkata
Gurgaon,Andhra Pradesh,India,11.324558,87.588605,Asia/Kolkata
Pudukkottai,Meghalaya,India,34.012684,81.376755,Asia/Kolkata
Burhanpur,Rajasthan,India,27.482395,69.491379,Asia/Kolkata
Korba,Uttarakhand,India,11.671719,94.720207,Asia/Kolkata
Ichalkaranji,Nagaland,India,12.795714,87.342577,Asia/Kolkata
Eluru,Tripura,India,8.616986,74.944723,Asia/Kolkata
Kolhapur,Haryana,India,20.229138,90.12531,Asia/Kolkata
Bhubaneswar,Meghalaya,India,28.345517,96.533006,Asia/Kolkata
Karimnagar,Maharashtra,India,20.046981,70.324635,Asia/Kolkata
Sasaram,Arunachal Pradesh,India,13.684704,88.949855,Asia/Kolkata
Jalna,Mizoram,India,8.789308,71.43807,Asia/Kolkata
Dharmavaram,Arunachal Pradesh,India,9.562621,83.364371,Asia/Kolkata
Thiruvananthapuram,Goa,India,29.111805,79.400543,Asia/Kolkata
Firozabad,Telangana,India,16.553804,78.579284,Asia/Kolkata
Warangal,Haryana,India,9.65656,69.228278,Asia/Kolkata
Amroha,Himachal Pradesh,India,17.447137,80.412487,Asia/Kolkata
Meerut,Maharashtra,India,13.505656,76.901628,Asia/Kolkata
Pimpri-Chinchwad,Telangana,India,30.256227,83.89881,Asia/Kolkata
Udupi,Manipur,India,18.180832,90.782016,Asia/Kolkata
Sambhal,Goa,India,17.825629,69.037765,Asia/Kolkata
Srikakulam,West Bengal,India,22.668721,72.272237,Asia/Kolkata
Ratlam,Assam,India,17.626132,87.398563,Asia/Kolkata
Tumkur,Arunachal Pradesh,India,25.352722,74.471035,Asia/Kolkata
Jhansi,Odisha,India,16.853729,86.600944,Asia/Kolkata
Ghaziabad,Mizoram,India,15.020264,84.58569,Asia/Kolkata
Firozabad,West Bengal,India,35.215257,89.676219,Asia/Kolkata
Munger,Punjab,India,25.379797,75.214227,Asia/Kolkata
Bhavnagar,Andhra Pradesh,India,21.626608,73.988369,Asia/Kolkata
Bathinda,Telangana,India,20.549248,76.778992,Asia/Kolkata
Guntakal,Odisha,India,28.831202,96.044059,Asia/Kolkata
Jodhpur,Manipur,India,35.552753,68.693318,Asia/Kolkata
Meerut,Gujarat,India,36.317558,79.3035,Asia/Kolkata
Howrah,Jharkhand,India,25.001915,83.367125,Asia/Kolkata
Yamunanagar,Madhya Pradesh,India,14.039932,68.148534,Asia/Kolkata
Kottayam,Manipur,India,26.302048,88.836676,Asia/Kolkata
Thane,Kerala,India,17.218476,93.79526,Asia/Kolkata
Jorhat,Assam,India,13.545193,78.227621,Asia/Kolkata
Ramagundam,Kerala,India,35.042984,72.760871,Asia/Kolkata
Serampore,Madhya Pradesh,India,18.615347,92.064905,Asia/Kolkata
Pune,Karnataka,India,28.338199,77.082624,Asia/Kolkata
Ramagundam,Arunachal Pradesh,India,33.960758,80.142758,Asia/Kolkata
Kalyan-Dombivli,Jharkhand,India,26.012625,78.869938,Asia/Kolkata
Bharatpur,Tripura,India,30.931428,90.32904,Asia/Kolkata
Ambala,Telangana,India,31.179105,88.066555,Asia/Kolkata
Tiruvottiyur,Tamil Nadu,India,27.717043,90.992012,Asia/Kolkata
Barasat,Himachal Pradesh,India,24.577791,92.729342,Asia/Kolkata
Gwalior,Punjab,India,31.623889,71.673292,Asia/Kolkata
Ahmedabad,Kerala,India,25.360211,89.757256,Asia/Kolkata
Satara,Manipur,India,12.391937,69.137509,Asia/Kolkata
Nellore,Tamil Nadu,India,15.679087,94.303075,Asia/Kolkata
Kurnool,Telangana,India,29.214946,74.98124,Asia/Kolkata
Ajmer,Bihar,India,27.886435,68.610465,Asia/Kolkata
Ajmer,Sikkim,India,15.95879,89.304672,Asia/Kolkata
Chandrapur,Nagaland,India,19.050022,73.207858,Asia/Kolkata
Katni,Arunachal Pradesh,India,26.762604,91.285073,Asia/Kolkata
Jhansi,Uttar Pradesh,India,9.285029,89.95367,Asia/Kolkata
Dewas,Arunachal Pradesh,India,33.615068,80.048905,Asia/Kolkata
Hosur,Sikkim,India,24.351671,86.333091,Asia/Kolkata
Miryalaguda,Gujarat,India,20.431443,84.526231,Asia/Kolkata
Nanded,Uttar Pradesh,India,17.491878,82.110455,Asia/Kolkata
Rajahmundry,Manipur,India,21.078267,94.629634,Asia/Kolkata
Patiala,Haryana,India,21.493258,70.109343,Asia/Kolkata
Dhule,Gujarat,India,31.135824,77.515496,Asia/Kolkata
Morena,Karnataka,India,31.411531,84.67411,Asia/Kolkata
Kavali,Maharashtra,India,35.378552,86.672915,Asia/Kolkata
Sambalpur,Mizoram,India,28.838114,89.672906,Asia/Kolkata
Thiruvananthapuram,Punjab,India,18.129999,89.6984,Asia/Kolkata
Mumbai,West Bengal,India,21.4791,90.583461,Asia/Kolkata
Dhule,Karnataka,India,25.89198,84.375286,Asia/Kolkata
Gaya,Mizoram,India,17.474132,70.525458,Asia/Kolkata
Naihati,Arunachal Pradesh,India,9.110297,96.531881,Asia/Kolkata
Ambattur,Nagaland,India,18.38488,73.309345,Asia/Kolkata
Guntakal,Maharashtra,India,16.36193,87.484902,Asia/Kolkata
Gorakhpur,Kerala,India,8.466221,91.159972,Asia/Kolkata
Korba,Assam,India,36.619817,77.28342,Asia/Kolkata
Bhavnagar,Telangana,India,35.827987,91.832113,Asia/Kolkata
Tinsukia,Odisha,India,29.420701,90.342925,Asia/Kolkata
Jamalpur,Kerala,India,11.712288,76.023499,Asia/Kolkata
Jamshedpur,Nagaland,India,22.189357,85.242566,Asia/Kolkata
Hyderabad,Odisha,India,28.009423,86.027578,Asia/Kolkata
Buxar,Sikkim,India,9.612661,84.671887,Asia/Kolkata
Bhavnagar,Bihar,India,13.954392,75.576369,Asia/Kolkata
Miryalaguda,Chhattisgarh,India,17.935847,81.456775,Asia/Kolkata
Kadapa,Bihar,India,36.251683,81.342902,Asia/Kolkata
Jalna,Assam,India,25.967772,85.379278,Asia/Kolkata
Bhusawal,Bihar,India,29.141128,69.697825,Asia/Kolkata
Kavali,Andhra Pradesh,India,21.832613,70.713546,Asia/Kolkata
Chinsurah,Maharashtra,India,21.365056,68.905889,Asia/Kolkata
Kamarhati,Gujarat,India,20.442983,76.844308,Asia/Kolkata
Raebareli,Meghalaya,India,23.276792,75.165193,Asia/Kolkata
Kozhikode,Chhattisgarh,India,15.237436,73.115419,Asia/Kolkata
Bhiwani,Manipur,India,11.712339,94.609359,Asia/Kolkata
Ongole,Uttar Pradesh,India,35.571536,91.3515,Asia/Kolkata
Chinsurah,Himachal Pradesh,India,13.255287,71.251476,Asia/Kolkata
Suryapet,Andhra Pradesh,India,18.596009,68.625294,Asia/Kolkata
Indore,Odisha,India,18.71932,70.986027,Asia/Kolkata
Guntur,Bihar,India,26.885869,96.665404,Asia/Kolkata
Guwahati,Uttar Pradesh,India,19.999125,94.937691,Asia/Kolkata
Ahmedabad,Chhattisgarh,India,32.566552,82.013014,Asia/Kolkata
Dharmavaram,Sikkim,India,22.535127,77.763003,Asia/Kolkata
Nanded,Meghalaya,India,15.198241,91.364786,Asia/Kolkata
Khora ,Gujarat,India,25.961985,84.518953,Asia/Kolkata
Surat,Madhya Pradesh,India,30.404164,88.824115,Asia/Kolkata
Nadiad,Jharkhand,India,21.588937,72.577753,Asia/Kolkata
Tiruvottiyur,Mizoram,India,28.539789,73.61421,Asia/Kolkata
Adoni,Bihar,India,20.348636,82.02516,Asia/Kolkata
Bongaigaon,Andhra Pradesh,India,17.91253,95.898166,Asia/Kolkata
Anantapur,Chhattisgarh,India,13.957988,78.629492,Asia/Kolkata
Ratlam,Meghalaya,India,26.296401,90.105131,Asia/Kolkata
Singrauli,Uttarakhand,India,18.799635,94.31492,Asia/Kolkata
Srinagar,Kerala,India,34.352609,77.279698,Asia/Kolkata
Kamarhati,Karnataka,India,29.328422,86.425603,Asia/Kolkata
Lucknow,Maharashtra,India,20.990209,77.373992,Asia/Kolkata
Ozhukarai,Karnataka,India,20.814357,93.371597,Asia/Kolkata
Hazaribagh,Karnataka,India,18.201644,68.103156,Asia/Kolkata
Jamshedpur,Karnataka,India,34.016793,81.614149,Asia/Kolkata
Sirsa,Nagaland,India,35.788301,83.598196,Asia/Kolkata
Phusro,Arunachal Pradesh,India,19.088044,82.142654,Asia/Kolkata
Kurnool,Jharkhand,India,33.344153,81.777995,Asia/Kolkata
